open_timestamp_utc,close_timestamp_utc,open,high,low,close,volume
1513641600,1513727999,0.08000000,0.19500000,0.04000000,0.06972000,1075528.14000000
1513728000,1513814399,0.06972000,0.07500000,0.05412000,0.06025000,323584.38000000
1513814400,1513900799,0.06030000,0.06999000,0.04755000,0.05810000,261186.70000000
1513900800,1513987199,0.06081000,0.06316000,0.04500000,0.05397000,149145.80000000
1513987200,1514073599,0.05397000,0.06740000,0.04632000,0.05089000,353673.11000000
1514073600,1514159999,0.05573000,0.06156000,0.04650000,0.04679000,92997.08000000
1514160000,1514246399,0.04680000,0.05269000,0.02003000,0.03191000,84969.15000000
1514246400,1514332799,0.04902000,0.04902000,0.00201000,0.02598000,232999.44000000
1514332800,1514419199,0.02600000,0.03526000,0.02000000,0.02504000,211666.13000000
1514419200,1514505599,0.02673000,0.03069000,0.02515000,0.02675000,196305.19000000
1514505600,1514591999,0.02675000,0.03492000,0.02675000,0.03327000,234323.95000000
1514592000,1514678399,0.03156000,0.05000000,0.03156000,0.04295000,447278.29000000
1514678400,1514764799,0.04587000,0.05340000,0.04158000,0.04666000,300670.59000000
1514764800,1514851199,0.04651000,0.05339000,0.04281000,0.05102000,118699.93000000
1514851200,1514937599,0.05120000,0.05688000,0.03895000,0.04632000,435340.35000000
1514937600,1515023999,0.04641000,0.05338000,0.04217000,0.05059000,315073.20000000
1515024000,1515110399,0.05059000,0.08500000,0.04942000,0.07587000,1299491.00000000
1515110400,1515196799,0.07010000,0.09975000,0.03800000,0.04614000,561013.25000000
1515196800,1515283199,0.04219000,0.05610000,0.03306000,0.03410000,1250446.24000000
1515283200,1515369599,0.03491000,0.04625000,0.03410000,0.04488000,360751.24000000
1515369600,1515455999,0.04299000,0.05851000,0.04013000,0.04500000,489186.69000000
1515456000,1515542399,0.04599000,0.05550000,0.03928000,0.04869000,285885.13000000
1515542400,1515628799,0.04869000,0.07643000,0.04801000,0.07400000,747189.47000000
1515628800,1515715199,0.07400000,0.08401000,0.04350000,0.04525000,1597481.33000000
1515715200,1515801599,0.04761000,0.05500000,0.03919000,0.05292000,493621.19000000
1515801600,1515887999,0.05292000,0.05386000,0.04460000,0.04511000,358548.44000000
1515888000,1515974399,0.04522000,0.04669000,0.04015000,0.04158000,336597.31000000
1515974400,1516060799,0.04253000,0.04559000,0.03465000,0.03823000,469052.12000000
1516060800,1516147199,0.03914000,0.05000000,0.03129000,0.03785000,616457.67000000
1516147200,1516233599,0.03781000,0.04190000,0.03439000,0.03859000,401581.77000000
1516233600,1516319999,0.03860000,0.04200000,0.03595000,0.03873000,316916.38000000
1516320000,1516406399,0.03873000,0.04693000,0.03435000,0.04171000,472611.09000000
1516406400,1516492799,0.04196000,0.05482000,0.04145000,0.04994000,652029.22000000
1516492800,1516579199,0.04956000,0.05059000,0.04450000,0.04550000,350509.76000000
1516579200,1516665599,0.04661000,0.04723000,0.04112000,0.04450000,269209.69000000
1516665600,1516751999,0.04449000,0.04590000,0.03990000,0.04375000,290905.73000000
1516752000,1516838399,0.04400000,0.04400000,0.03676000,0.04037000,281960.34000000
1516838400,1516924799,0.04130000,0.05487000,0.04000000,0.05145000,1135433.69000000
1516924800,1517011199,0.05140000,0.05356000,0.04500000,0.04816000,1085731.28000000
1517011200,1517097599,0.04826000,0.04933000,0.04616000,0.04653000,211900.09000000
1517097600,1517183999,0.04654000,0.04832000,0.04316000,0.04362000,199987.36000000
1517184000,1517270399,0.04359000,0.04571000,0.04220000,0.04304000,253905.71000000
1517270400,1517356799,0.04360000,0.04586000,0.04037000,0.04151000,369665.85000000
1517356800,1517443199,0.04201000,0.04347000,0.04010000,0.04036000,139762.50000000
1517443200,1517529599,0.04036000,0.04400000,0.03782000,0.03948000,409609.61000000
1517529600,1517615999,0.03943000,0.04067000,0.03250000,0.03459000,289132.55000000
1517616000,1517702399,0.03498000,0.03900000,0.03381000,0.03665000,179118.84000000
1517702400,1517788799,0.03708000,0.03779000,0.03415000,0.03547000,237447.19000000
1517788800,1517875199,0.03581000,0.03600000,0.03000000,0.03140000,242809.46000000
1517875200,1517961599,0.03130000,0.04139000,0.02801000,0.03361000,972047.80000000
1517961600,1518047999,0.03361000,0.03790000,0.03184000,0.03184000,371167.61000000
1518048000,1518134399,0.03399000,0.03399000,0.03219000,0.03365000,473.01000000
1518134400,1518220799,0.03260000,0.03437000,0.03072000,0.03161000,146760.74000000
1518220800,1518307199,0.03124000,0.03499000,0.03000000,0.03158000,400608.04000000
1518307200,1518393599,0.03144000,0.03183000,0.02900000,0.03116000,289033.56000000
1518393600,1518479999,0.02986000,0.03146000,0.02925000,0.03080000,101469.44000000
1518480000,1518566399,0.03095000,0.03116000,0.02897000,0.02953000,177887.16000000
1518566400,1518652799,0.03007000,0.03222000,0.02740000,0.02891000,299894.11000000
1518652800,1518739199,0.02871000,0.03222000,0.02666000,0.02911000,425043.66000000
1518739200,1518825599,0.02926000,0.03141000,0.02902000,0.02984000,196905.71000000
1518825600,1518911999,0.02984000,0.03200000,0.02891000,0.03114000,195827.44000000
1518912000,1518998399,0.03119000,0.03188000,0.02840000,0.02992000,155247.09000000
1518998400,1519084799,0.02958000,0.03199000,0.02861000,0.02921000,167322.57000000
1519084800,1519171199,0.02953000,0.03143000,0.02780000,0.02949000,272407.67000000
1519171200,1519257599,0.02934000,0.02985000,0.02670000,0.02761000,307142.70000000
1519257600,1519343999,0.02772000,0.02929000,0.02627000,0.02646000,129282.57000000
1519344000,1519430399,0.02656000,0.04183000,0.02626000,0.02979000,1318757.07000000
1519430400,1519516799,0.02968000,0.03397000,0.02844000,0.02915000,881576.28000000
1519516800,1519603199,0.02912000,0.02941000,0.02620000,0.02699000,172025.53000000
1519603200,1519689599,0.02695000,0.02700000,0.02404000,0.02544000,128746.52000000
1519689600,1519775999,0.02521000,0.02811000,0.02320000,0.02430000,255074.61000000
1519776000,1519862399,0.02413000,0.02448000,0.02263000,0.02263000,99029.54000000
1519862400,1519948799,0.02297000,0.02463000,0.02220000,0.02342000,332000.27000000
1519948800,1520035199,0.02344000,0.02800000,0.02327000,0.02675000,307710.66000000
1520035200,1520121599,0.02678000,0.03199000,0.02592000,0.02931000,567375.87000000
1520121600,1520207999,0.02924000,0.03111000,0.02718000,0.02891000,256139.76000000
1520208000,1520294399,0.02891000,0.03546000,0.02855000,0.03287000,506343.73000000
1520294400,1520380799,0.03317000,0.03431000,0.02926000,0.03099000,216588.86000000
1520380800,1520467199,0.03099000,0.03123000,0.02480000,0.02708000,302268.64000000
1520467200,1520553599,0.02708000,0.02750000,0.02401000,0.02525000,170098.92000000
1520553600,1520639999,0.02562000,0.02900000,0.02212000,0.02448000,325087.35000000
1520640000,1520726399,0.02484000,0.02769000,0.02391000,0.02486000,134790.61000000
1520726400,1520812799,0.02504000,0.02616000,0.02426000,0.02566000,66136.42000000
1520812800,1520899199,0.02566000,0.02655000,0.02407000,0.02491000,66524.68000000
1520899200,1520985599,0.02491000,0.02537000,0.01723000,0.01979000,1775722.72000000
1520985600,1521071999,0.01901000,0.02026000,0.01808000,0.01829000,521822.14000000
1521072000,1521158399,0.01872000,0.01973000,0.01676000,0.01894000,124001.14000000
1521158400,1521244799,0.01867000,0.02070000,0.01760000,0.01879000,180469.72000000
1521244800,1521331199,0.01894000,0.01976000,0.01664000,0.01691000,81585.11000000
1521331200,1521417599,0.01688000,0.01789000,0.01482000,0.01646000,441932.50000000
1521417600,1521503999,0.01681000,0.01802000,0.01578000,0.01761000,149486.55000000
1521504000,1521590399,0.01748000,0.01863000,0.01662000,0.01805000,70803.87000000
1521590400,1521676799,0.01816000,0.01987000,0.01768000,0.01892000,395852.07000000
